date,key,value
2018-02-01,cboe_putcall,0.59
2018-02-01,cnn_fear_greed,58
2018-02-02,cboe_putcall,0.77
2018-02-02,cnn_fear_greed,40
2018-02-05,cboe_putcall,0.73
2018-02-05,cnn_fear_greed,17
2018-02-06,cboe_putcall,0.75
2018-02-06,cnn_fear_greed,18
2018-02-07,cboe_putcall,0.68
2018-02-07,cnn_fear_greed,16
2018-02-08,aaii_bears,35.0
2018-02-08,aaii_bulls,37.0
2018-02-08,aaii_neutral,28.0
2018-02-08,aaii_spread,2.0
2018-02-08,cboe_putcall,0.75
2018-02-08,cnn_fear_greed,8
2018-02-09,cboe_putcall,0.88
2018-02-09,cnn_fear_greed,10
2018-02-12,cboe_putcall,0.67
2018-02-12,cnn_fear_greed,12
2018-02-13,cboe_putcall,0.73
2018-02-13,cnn_fear_greed,13
2018-02-14,cboe_putcall,0.59
2018-02-14,cnn_fear_greed,11
2018-02-15,aaii_bears,21.4
2018-02-15,aaii_bulls,48.5
2018-02-15,aaii_neutral,30.1
2018-02-15,aaii_spread,27.1
2018-02-15,cboe_putcall,0.61
2018-02-15,cnn_fear_greed,15
2018-02-16,cboe_putcall,0.52
2018-02-16,cnn_fear_greed,18
2018-02-20,cboe_putcall,0.66
2018-02-20,cnn_fear_greed,17
2018-02-21,cboe_putcall,0.58
2018-02-21,cnn_fear_greed,18
2018-02-22,aaii_bears,22.8
2018-02-22,aaii_bulls,44.7
2018-02-22,aaii_neutral,32.6
2018-02-22,aaii_spread,21.9
2018-02-22,cboe_putcall,0.63
2018-02-22,cnn_fear_greed,15
2018-02-23,cboe_putcall,0.62
2018-02-23,cnn_fear_greed,18
2018-02-26,cboe_putcall,0.59
2018-02-26,cnn_fear_greed,20
2018-02-27,cboe_putcall,0.63
2018-02-27,cnn_fear_greed,17
2018-02-28,cboe_putcall,0.67
2018-02-28,cnn_fear_greed,12
2018-03-01,aaii_bears,23.4
2018-03-01,aaii_bulls,37.3
2018-03-01,aaii_neutral,39.3
2018-03-01,aaii_spread,13.9
2018-03-01,cboe_putcall,0.72
2018-03-01,cnn_fear_greed,8
2018-03-02,cboe_putcall,0.71
2018-03-02,cnn_fear_greed,10
2018-03-05,cboe_putcall,0.55
2018-03-05,cnn_fear_greed,14
2018-03-06,cboe_putcall,0.52
2018-03-06,cnn_fear_greed,26
2018-03-07,cboe_putcall,0.58
2018-03-07,cnn_fear_greed,20
2018-03-08,aaii_bears,28.4
2018-03-08,aaii_bulls,26.4
2018-03-08,aaii_neutral,45.2
2018-03-08,aaii_spread,-2.0
2018-03-08,cboe_putcall,0.61
2018-03-08,cnn_fear_greed,20
2018-03-09,cboe_putcall,0.53
2018-03-09,cnn_fear_greed,44
2018-03-12,cboe_putcall,0.57
2018-03-12,cnn_fear_greed,40
2018-03-13,cboe_putcall,0.57
2018-03-13,cnn_fear_greed,36
2018-03-14,cboe_putcall,0.69
2018-03-14,cnn_fear_greed,30
2018-03-15,aaii_bears,21.3
2018-03-15,aaii_bulls,36.8
2018-03-15,aaii_neutral,41.8
2018-03-15,aaii_spread,15.5
2018-03-15,cboe_putcall,0.63
2018-03-15,cnn_fear_greed,21
2018-03-16,cboe_putcall,0.63
2018-03-16,cnn_fear_greed,19
2018-03-19,cboe_putcall,0.67
2018-03-19,cnn_fear_greed,14
2018-03-20,cboe_putcall,0.68
2018-03-20,cnn_fear_greed,15
2018-03-21,cboe_putcall,0.62
2018-03-21,cnn_fear_greed,16
2018-03-22,aaii_bears,28.5
2018-03-22,aaii_bulls,33.2
2018-03-22,aaii_neutral,38.3
2018-03-22,aaii_spread,4.7
2018-03-22,cboe_putcall,0.74
2018-03-22,cnn_fear_greed,9
2018-03-23,cboe_putcall,0.76
2018-03-23,cnn_fear_greed,7
2018-03-26,cboe_putcall,0.63
2018-03-26,cnn_fear_greed,8
2018-03-27,cboe_putcall,0.71
2018-03-27,cnn_fear_greed,7
2018-03-28,cboe_putcall,0.68
2018-03-28,cnn_fear_greed,6
2018-03-29,aaii_bears,35.3
2018-03-29,aaii_bulls,31.9
2018-03-29,aaii_neutral,32.7
2018-03-29,aaii_spread,-3.4
2018-03-29,cboe_putcall,0.63
2018-03-29,cnn_fear_greed,8
2018-04-02,cboe_putcall,0.77
2018-04-02,cnn_fear_greed,7
2018-04-03,cboe_putcall,0.65
2018-04-03,cnn_fear_greed,9
2018-04-04,cboe_putcall,0.63
2018-04-04,cnn_fear_greed,11
2018-04-05,aaii_bears,36.6
2018-04-05,aaii_bulls,31.9
2018-04-05,aaii_neutral,31.5
2018-04-05,aaii_spread,-4.7
2018-04-05,cboe_putcall,0.61
2018-04-05,cnn_fear_greed,13
2018-04-06,cboe_putcall,0.76
2018-04-06,cnn_fear_greed,9
2018-04-09,cboe_putcall,0.61
2018-04-09,cnn_fear_greed,12
2018-04-10,cboe_putcall,0.57
2018-04-10,cnn_fear_greed,17
2018-04-11,cboe_putcall,0.65
2018-04-11,cnn_fear_greed,17
2018-04-12,aaii_bears,42.8
2018-04-12,aaii_bulls,26.1
2018-04-12,aaii_neutral,31.2
2018-04-12,aaii_spread,-16.7
2018-04-12,cboe_putcall,0.66
2018-04-12,cnn_fear_greed,22
2018-04-13,cboe_putcall,0.66
2018-04-13,cnn_fear_greed,23
2018-04-16,cboe_putcall,0.64
2018-04-16,cnn_fear_greed,25
2018-04-17,cboe_putcall,0.68
2018-04-17,cnn_fear_greed,28
2018-04-18,cboe_putcall,0.56
2018-04-18,cnn_fear_greed,32
2018-04-19,aaii_bears,29.2
2018-04-19,aaii_bulls,37.8
2018-04-19,aaii_neutral,33.0
2018-04-19,aaii_spread,8.6
2018-04-19,cboe_putcall,0.64
2018-04-19,cnn_fear_greed,32
2018-04-20,cboe_putcall,0.65
2018-04-20,cnn_fear_greed,38
2018-04-23,cboe_putcall,0.61
2018-04-23,cnn_fear_greed,40
2018-04-24,cboe_putcall,0.68
2018-04-24,cnn_fear_greed,33
2018-04-25,cboe_putcall,0.7
2018-04-25,cnn_fear_greed,38
2018-04-26,aaii_bears,25.6
2018-04-26,aaii_bulls,36.9
2018-04-26,aaii_neutral,37.5
2018-04-26,aaii_spread,11.4
2018-04-26,cboe_putcall,0.61
2018-04-26,cnn_fear_greed,42
2018-04-27,cboe_putcall,0.64
2018-04-27,cnn_fear_greed,40
2018-04-30,cboe_putcall,0.61
2018-04-30,cnn_fear_greed,42
2018-05-01,cboe_putcall,0.68
2018-05-01,cnn_fear_greed,42
2018-05-02,cboe_putcall,0.65
2018-05-02,cnn_fear_greed,38
2018-05-03,aaii_bears,30.2
2018-05-03,aaii_bulls,28.4
2018-05-03,aaii_neutral,41.4
2018-05-03,aaii_spread,-1.9
2018-05-03,cboe_putcall,0.76
2018-05-03,cnn_fear_greed,32
2018-05-04,cboe_putcall,0.55
2018-05-04,cnn_fear_greed,40
2018-05-07,cboe_putcall,0.54
2018-05-07,cnn_fear_greed,44
2018-05-08,cboe_putcall,0.61
2018-05-08,cnn_fear_greed,41
2018-05-09,cboe_putcall,0.58
2018-05-09,cnn_fear_greed,49
2018-05-10,aaii_bears,25.5
2018-05-10,aaii_bulls,33.5
2018-05-10,aaii_neutral,41.0
2018-05-10,aaii_spread,8.0
2018-05-10,cboe_putcall,0.51
2018-05-10,cnn_fear_greed,54
2018-05-11,cboe_putcall,0.6
2018-05-11,cnn_fear_greed,55
2018-05-14,cboe_putcall,0.62
2018-05-14,cnn_fear_greed,54
2018-05-15,cboe_putcall,0.62
2018-05-15,cnn_fear_greed,52
2018-05-16,cboe_putcall,0.5
2018-05-16,cnn_fear_greed,55
2018-05-17,aaii_bears,20.6
2018-05-17,aaii_bulls,36.7
2018-05-17,aaii_neutral,42.7
2018-05-17,aaii_spread,16.1
2018-05-17,cboe_putcall,0.57
2018-05-17,cnn_fear_greed,55
2018-05-18,cboe_putcall,0.66
2018-05-18,cnn_fear_greed,52
2018-05-21,cboe_putcall,0.54
2018-05-21,cnn_fear_greed,56
2018-05-22,cboe_putcall,0.58
2018-05-22,cnn_fear_greed,59
2018-05-23,cboe_putcall,0.65
2018-05-23,cnn_fear_greed,54
2018-05-24,aaii_bears,25.2
2018-05-24,aaii_bulls,38.6
2018-05-24,aaii_neutral,36.3
2018-05-24,aaii_spread,13.4
2018-05-24,cboe_putcall,0.64
2018-05-24,cnn_fear_greed,48
2018-05-25,cboe_putcall,0.61
2018-05-25,cnn_fear_greed,44
2018-05-29,cboe_putcall,0.65
2018-05-29,cnn_fear_greed,34
2018-05-30,cboe_putcall,0.56
2018-05-30,cnn_fear_greed,42
2018-05-31,aaii_bears,26.4
2018-05-31,aaii_bulls,35.0
2018-05-31,aaii_neutral,38.6
2018-05-31,aaii_spread,8.7
2018-05-31,cboe_putcall,0.63
2018-05-31,cnn_fear_greed,43
2018-06-01,cboe_putcall,0.56
2018-06-01,cnn_fear_greed,52
2018-06-04,cboe_putcall,0.55
2018-06-04,cnn_fear_greed,55
2018-06-05,cboe_putcall,0.48
2018-06-05,cnn_fear_greed,58
2018-06-06,cboe_putcall,0.53
2018-06-06,cnn_fear_greed,65
2018-06-07,aaii_bears,26.7
2018-06-07,aaii_bulls,38.9
2018-06-07,aaii_neutral,34.4
2018-06-07,aaii_spread,12.2
2018-06-07,cboe_putcall,0.56
2018-06-07,cnn_fear_greed,62
2018-06-08,cboe_putcall,0.6
2018-06-08,cnn_fear_greed,63
2018-06-11,cboe_putcall,0.54
2018-06-11,cnn_fear_greed,65
2018-06-12,cboe_putcall,0.5
2018-06-12,cnn_fear_greed,65
2018-06-13,cboe_putcall,0.54
2018-06-13,cnn_fear_greed,63
2018-06-14,aaii_bears,21.7
2018-06-14,aaii_bulls,44.8
2018-06-14,aaii_neutral,33.5
2018-06-14,aaii_spread,23.1
2018-06-14,cboe_putcall,0.5
2018-06-14,cnn_fear_greed,63
2018-06-15,cboe_putcall,0.61
2018-06-15,cnn_fear_greed,61
2018-06-18,cboe_putcall,0.54
2018-06-18,cnn_fear_greed,61
2018-06-19,cboe_putcall,0.59
2018-06-19,cnn_fear_greed,53
2018-06-20,cboe_putcall,0.56
2018-06-20,cnn_fear_greed,57
2018-06-21,aaii_bears,26.2
2018-06-21,aaii_bulls,38.7
2018-06-21,aaii_neutral,35.1
2018-06-21,aaii_spread,12.5
2018-06-21,cboe_putcall,0.56
2018-06-21,cnn_fear_greed,52
2018-06-22,cboe_putcall,0.56
2018-06-22,cnn_fear_greed,53
2018-06-25,cboe_putcall,0.61
2018-06-25,cnn_fear_greed,42
2018-06-26,cboe_putcall,0.52
2018-06-26,cnn_fear_greed,47
2018-06-27,cboe_putcall,0.67
2018-06-27,cnn_fear_greed,36
2018-06-28,aaii_bears,40.8
2018-06-28,aaii_bulls,28.4
2018-06-28,aaii_neutral,30.7
2018-06-28,aaii_spread,-12.4
2018-06-28,cboe_putcall,0.65
2018-06-28,cnn_fear_greed,39
2018-06-29,cboe_putcall,0.69
2018-06-29,cnn_fear_greed,34
2018-07-02,cboe_putcall,0.58
2018-07-02,cnn_fear_greed,35
2018-07-03,cboe_putcall,0.67
2018-07-03,cnn_fear_greed,32
2018-07-05,aaii_bears,39.3
2018-07-05,aaii_bulls,27.9
2018-07-05,aaii_neutral,32.9
2018-07-05,aaii_spread,-11.4
2018-07-05,cboe_putcall,0.6
2018-07-05,cnn_fear_greed,33
2018-07-06,cboe_putcall,0.57
2018-07-06,cnn_fear_greed,40
2018-07-09,cboe_putcall,0.53
2018-07-09,cnn_fear_greed,47
2018-07-10,cboe_putcall,0.74
2018-07-10,cnn_fear_greed,49
2018-07-11,cboe_putcall,0.59
2018-07-11,cnn_fear_greed,41
2018-07-12,aaii_bears,29.2
2018-07-12,aaii_bulls,43.1
2018-07-12,aaii_neutral,27.8
2018-07-12,aaii_spread,13.9
2018-07-12,cboe_putcall,0.56
2018-07-12,cnn_fear_greed,49
2018-07-13,cboe_putcall,0.62
2018-07-13,cnn_fear_greed,47
2018-07-16,cboe_putcall,0.7
2018-07-16,cnn_fear_greed,45
2018-07-17,cboe_putcall,0.65
2018-07-17,cnn_fear_greed,49
2018-07-18,cboe_putcall,0.56
2018-07-18,cnn_fear_greed,56
2018-07-19,aaii_bears,24.9
2018-07-19,aaii_bulls,34.7
2018-07-19,aaii_neutral,40.4
2018-07-19,aaii_spread,9.7
2018-07-19,cboe_putcall,0.62
2018-07-19,cnn_fear_greed,50
2018-07-20,cboe_putcall,0.66
2018-07-20,cnn_fear_greed,53
2018-07-23,cboe_putcall,0.55
2018-07-23,cnn_fear_greed,58
2018-07-24,cboe_putcall,0.63
2018-07-24,cnn_fear_greed,64
2018-07-25,cboe_putcall,0.61
2018-07-25,cnn_fear_greed,70
2018-07-26,aaii_bears,26.9
2018-07-26,aaii_bulls,31.5
2018-07-26,aaii_neutral,41.6
2018-07-26,aaii_spread,4.6
2018-07-26,cboe_putcall,0.63
2018-07-26,cnn_fear_greed,72
2018-07-27,cboe_putcall,0.67
2018-07-27,cnn_fear_greed,67
2018-07-30,cboe_putcall,0.72
2018-07-30,cnn_fear_greed,64
2018-07-31,cboe_putcall,0.69
2018-07-31,cnn_fear_greed,66
2018-08-01,cboe_putcall,0.67
2018-08-01,cnn_fear_greed,66
2018-08-02,aaii_bears,32.1
2018-08-02,aaii_bulls,29.1
2018-08-02,aaii_neutral,38.8
2018-08-02,aaii_spread,-3.0
2018-08-02,cboe_putcall,0.58
2018-08-02,cnn_fear_greed,68
2018-08-03,cboe_putcall,0.56
2018-08-03,cnn_fear_greed,71
2018-08-06,cboe_putcall,0.62
2018-08-06,cnn_fear_greed,72
2018-08-07,cboe_putcall,0.64
2018-08-07,cnn_fear_greed,73
2018-08-08,cboe_putcall,0.62
2018-08-08,cnn_fear_greed,74
2018-08-09,aaii_bears,31.0
2018-08-09,aaii_bulls,36.4
2018-08-09,aaii_neutral,32.6
2018-08-09,aaii_spread,5.3
2018-08-09,cboe_putcall,0.62
2018-08-09,cnn_fear_greed,70
2018-08-10,cboe_putcall,0.7
2018-08-10,cnn_fear_greed,60
2018-08-13,cboe_putcall,0.64
2018-08-13,cnn_fear_greed,56
2018-08-14,cboe_putcall,0.66
2018-08-14,cnn_fear_greed,58
2018-08-15,cboe_putcall,0.66
2018-08-15,cnn_fear_greed,46
2018-08-16,aaii_bears,29.1
2018-08-16,aaii_bulls,36.2
2018-08-16,aaii_neutral,34.8
2018-08-16,aaii_spread,7.1
2018-08-16,cboe_putcall,0.6
2018-08-16,cnn_fear_greed,51
2018-08-17,cboe_putcall,0.7
2018-08-17,cnn_fear_greed,54
2018-08-20,cboe_putcall,0.55
2018-08-20,cnn_fear_greed,55
2018-08-21,cboe_putcall,0.58
2018-08-21,cnn_fear_greed,61
2018-08-22,cboe_putcall,0.6
2018-08-22,cnn_fear_greed,61
2018-08-23,aaii_bears,27.1
2018-08-23,aaii_bulls,38.5
2018-08-23,aaii_neutral,34.5
2018-08-23,aaii_spread,11.4
2018-08-23,cboe_putcall,0.61
2018-08-23,cnn_fear_greed,59
2018-08-24,cboe_putcall,0.57
2018-08-24,cnn_fear_greed,68
2018-08-27,cboe_putcall,0.53
2018-08-27,cnn_fear_greed,77
2018-08-28,cboe_putcall,0.53
2018-08-28,cnn_fear_greed,74
2018-08-29,cboe_putcall,0.55
2018-08-29,cnn_fear_greed,78
2018-08-30,aaii_bears,24.4
2018-08-30,aaii_bulls,43.5
2018-08-30,aaii_neutral,32.1
2018-08-30,aaii_spread,19.1
2018-08-30,cboe_putcall,0.58
2018-08-30,cnn_fear_greed,73
2018-08-31,cboe_putcall,0.63
2018-08-31,cnn_fear_greed,71
2018-09-04,cboe_putcall,0.59
2018-09-04,cnn_fear_greed,67
2018-09-05,cboe_putcall,0.62
2018-09-05,cnn_fear_greed,62
2018-09-06,aaii_bears,26.3
2018-09-06,aaii_bulls,42.2
2018-09-06,aaii_neutral,31.5
2018-09-06,aaii_spread,15.9
2018-09-06,cboe_putcall,0.74
2018-09-06,cnn_fear_greed,53
2018-09-07,cboe_putcall,0.69
2018-09-07,cnn_fear_greed,52
2018-09-10,cboe_putcall,0.62
2018-09-10,cnn_fear_greed,56
2018-09-11,cboe_putcall,0.61
2018-09-11,cnn_fear_greed,59
2018-09-12,cboe_putcall,0.55
2018-09-12,cnn_fear_greed,59
2018-09-13,aaii_bears,32.8
2018-09-13,aaii_bulls,32.1
2018-09-13,aaii_neutral,35.1
2018-09-13,aaii_spread,-0.7
2018-09-13,cboe_putcall,0.5
2018-09-13,cnn_fear_greed,72
2018-09-14,cboe_putcall,0.58
2018-09-14,cnn_fear_greed,73
2018-09-17,cboe_putcall,0.64
2018-09-17,cnn_fear_greed,67
2018-09-18,cboe_putcall,0.55
2018-09-18,cnn_fear_greed,73
2018-09-19,cboe_putcall,0.57
2018-09-19,cnn_fear_greed,71
2018-09-20,aaii_bears,32.0
2018-09-20,aaii_bulls,32.0
2018-09-20,aaii_neutral,35.9
2018-09-20,aaii_spread,0.0
2018-09-20,cboe_putcall,0.56
2018-09-20,cnn_fear_greed,74
2018-09-21,cboe_putcall,0.57
2018-09-21,cnn_fear_greed,75
2018-09-24,cboe_putcall,0.63
2018-09-24,cnn_fear_greed,70
2018-09-25,cboe_putcall,0.52
2018-09-25,cnn_fear_greed,64
2018-09-26,cboe_putcall,0.59
2018-09-26,cnn_fear_greed,53
2018-09-27,aaii_bears,31.1
2018-09-27,aaii_bulls,36.2
2018-09-27,aaii_neutral,32.7
2018-09-27,aaii_spread,5.1
2018-09-27,cboe_putcall,0.61
2018-09-27,cnn_fear_greed,48
2018-09-28,cboe_putcall,0.64
2018-09-28,cnn_fear_greed,47
2018-10-01,cboe_putcall,0.57
2018-10-01,cnn_fear_greed,49
2018-10-02,cboe_putcall,0.54
2018-10-02,cnn_fear_greed,45
2018-10-03,cboe_putcall,0.56
2018-10-03,cnn_fear_greed,51
2018-10-04,aaii_bears,25.1
2018-10-04,aaii_bulls,45.7
2018-10-04,aaii_neutral,29.2
2018-10-04,aaii_spread,20.5
2018-10-04,cboe_putcall,0.72
2018-10-04,cnn_fear_greed,43
2018-10-05,cboe_putcall,0.84
2018-10-05,cnn_fear_greed,33
2018-10-08,cboe_putcall,0.66
2018-10-08,cnn_fear_greed,28
2018-10-09,cboe_putcall,0.62
2018-10-09,cnn_fear_greed,23
2018-10-10,cboe_putcall,0.74
2018-10-10,cnn_fear_greed,8
2018-10-11,aaii_bears,35.5
2018-10-11,aaii_bulls,30.6
2018-10-11,aaii_neutral,33.9
2018-10-11,aaii_spread,-4.8
2018-10-11,cboe_putcall,0.68
2018-10-11,cnn_fear_greed,5
2018-10-12,cboe_putcall,0.67
2018-10-12,cnn_fear_greed,11
2018-10-15,cboe_putcall,0.61
2018-10-15,cnn_fear_greed,11
2018-10-16,cboe_putcall,0.63
2018-10-16,cnn_fear_greed,13
2018-10-17,cboe_putcall,0.68
2018-10-17,cnn_fear_greed,14
2018-10-18,aaii_bears,35.0
2018-10-18,aaii_bulls,33.9
2018-10-18,aaii_neutral,31.0
2018-10-18,aaii_spread,-1.1
2018-10-18,cboe_putcall,0.73
2018-10-18,cnn_fear_greed,12
2018-10-19,cboe_putcall,0.82
2018-10-19,cnn_fear_greed,14
2018-10-22,cboe_putcall,0.57
2018-10-22,cnn_fear_greed,16
2018-10-23,cboe_putcall,0.61
2018-10-23,cnn_fear_greed,12
2018-10-24,cboe_putcall,0.71
2018-10-24,cnn_fear_greed,6
2018-10-25,aaii_bears,41.0
2018-10-25,aaii_bulls,28.0
2018-10-25,aaii_neutral,31.0
2018-10-25,aaii_spread,-13.0
2018-10-25,cboe_putcall,0.66
2018-10-25,cnn_fear_greed,9
2018-10-26,cboe_putcall,0.8
2018-10-26,cnn_fear_greed,7
2018-10-29,cboe_putcall,0.74
2018-10-29,cnn_fear_greed,7
2018-10-30,cboe_putcall,0.69
2018-10-30,cnn_fear_greed,10
2018-10-31,cboe_putcall,0.65
2018-10-31,cnn_fear_greed,7
2018-11-01,aaii_bears,34.5
2018-11-01,aaii_bulls,37.9
2018-11-01,aaii_neutral,27.6
2018-11-01,aaii_spread,3.4
2018-11-01,cboe_putcall,0.51
2018-11-01,cnn_fear_greed,6
2018-11-02,cboe_putcall,0.68
2018-11-02,cnn_fear_greed,8
2018-11-05,cboe_putcall,0.61
2018-11-05,cnn_fear_greed,9
2018-11-06,cboe_putcall,0.67
2018-11-06,cnn_fear_greed,12
2018-11-07,cboe_putcall,0.59
2018-11-07,cnn_fear_greed,25
2018-11-08,aaii_bears,31.2
2018-11-08,aaii_bulls,41.3
2018-11-08,aaii_neutral,27.5
2018-11-08,aaii_spread,10.1
2018-11-08,cboe_putcall,0.64
2018-11-08,cnn_fear_greed,29
2018-11-09,cboe_putcall,0.8
2018-11-09,cnn_fear_greed,18
2018-11-12,cboe_putcall,0.73
2018-11-12,cnn_fear_greed,11
2018-11-13,cboe_putcall,0.7
2018-11-13,cnn_fear_greed,10
2018-11-14,cboe_putcall,0.81
2018-11-14,cnn_fear_greed,7
2018-11-15,aaii_bears,36.0
2018-11-15,aaii_bulls,35.1
2018-11-15,aaii_neutral,28.9
2018-11-15,aaii_spread,-0.9
2018-11-15,cboe_putcall,0.73
2018-11-15,cnn_fear_greed,10
2018-11-16,cboe_putcall,0.74
2018-11-16,cnn_fear_greed,10
2018-11-19,cboe_putcall,0.72
2018-11-19,cnn_fear_greed,8
2018-11-20,cboe_putcall,0.82
2018-11-20,cnn_fear_greed,7
2018-11-21,cboe_putcall,0.73
2018-11-21,cnn_fear_greed,13
2018-11-22,aaii_bears,47.1
2018-11-22,aaii_bulls,25.3
2018-11-22,aaii_neutral,27.6
2018-11-22,aaii_spread,-21.9
2018-11-23,cboe_putcall,0.85
2018-11-23,cnn_fear_greed,9
2018-11-26,cboe_putcall,0.64
2018-11-26,cnn_fear_greed,17
2018-11-27,cboe_putcall,0.7
2018-11-27,cnn_fear_greed,19
2018-11-28,cboe_putcall,0.62
2018-11-28,cnn_fear_greed,23
2018-11-29,aaii_bears,39.5
2018-11-29,aaii_bulls,33.9
2018-11-29,aaii_neutral,26.6
2018-11-29,aaii_spread,-5.6
2018-11-29,cboe_putcall,0.57
2018-11-29,cnn_fear_greed,23
2018-11-30,cboe_putcall,0.53
2018-11-30,cnn_fear_greed,22
2018-12-03,cboe_putcall,0.57
2018-12-03,cnn_fear_greed,32
2018-12-04,cboe_putcall,0.69
2018-12-04,cnn_fear_greed,20
2018-12-06,aaii_bears,30.5
2018-12-06,aaii_bulls,37.9
2018-12-06,aaii_neutral,31.6
2018-12-06,aaii_spread,7.4
2018-12-06,cboe_putcall,0.85
2018-12-06,cnn_fear_greed,15
2018-12-07,cboe_putcall,0.77
2018-12-07,cnn_fear_greed,11
2018-12-10,cboe_putcall,0.7
2018-12-10,cnn_fear_greed,9
2018-12-11,cboe_putcall,0.65
2018-12-11,cnn_fear_greed,8
2018-12-12,cboe_putcall,0.62
2018-12-12,cnn_fear_greed,10
2018-12-13,aaii_bears,48.9
2018-12-13,aaii_bulls,20.9
2018-12-13,aaii_neutral,30.2
2018-12-13,aaii_spread,-28.0
2018-12-13,cboe_putcall,0.75
2018-12-13,cnn_fear_greed,11
2018-12-14,cboe_putcall,0.79
2018-12-14,cnn_fear_greed,8
2018-12-17,cboe_putcall,0.97
2018-12-17,cnn_fear_greed,10
2018-12-18,cboe_putcall,0.69
2018-12-18,cnn_fear_greed,8
2018-12-19,cboe_putcall,0.85
2018-12-19,cnn_fear_greed,8
2018-12-20,aaii_bears,47.3
2018-12-20,aaii_bulls,24.9
2018-12-20,aaii_neutral,27.8
2018-12-20,aaii_spread,-22.4
2018-12-20,cboe_putcall,0.91
2018-12-20,cnn_fear_greed,5
2018-12-21,cboe_putcall,1.13
2018-12-21,cnn_fear_greed,3
2018-12-24,cboe_putcall,0.79
2018-12-24,cnn_fear_greed,2
2018-12-26,cboe_putcall,0.62
2018-12-26,cnn_fear_greed,4
2018-12-27,aaii_bears,50.3
2018-12-27,aaii_bulls,31.5
2018-12-27,aaii_neutral,18.2
2018-12-27,aaii_spread,-18.8
2018-12-27,cboe_putcall,0.73
2018-12-27,cnn_fear_greed,8
2018-12-28,cboe_putcall,0.44
2018-12-28,cnn_fear_greed,12
2018-12-31,cboe_putcall,0.6
2018-12-31,cnn_fear_greed,12
2019-01-02,cboe_putcall,0.67
2019-01-02,cnn_fear_greed,12
2019-01-03,aaii_bears,42.8
2019-01-03,aaii_bulls,33.0
2019-01-03,aaii_neutral,24.2
2019-01-03,aaii_spread,-9.7
2019-01-03,cboe_putcall,0.73
2019-01-03,cnn_fear_greed,10
2019-01-04,cboe_putcall,0.59
2019-01-04,cnn_fear_greed,16
2019-01-07,cboe_putcall,0.6
2019-01-07,cnn_fear_greed,19
2019-01-08,cboe_putcall,0.63
2019-01-08,cnn_fear_greed,24
2019-01-09,cboe_putcall,0.59
2019-01-09,cnn_fear_greed,27
2019-01-10,aaii_bears,29.4
2019-01-10,aaii_bulls,38.5
2019-01-10,aaii_neutral,32.2
2019-01-10,aaii_spread,9.1
2019-01-10,cboe_putcall,0.65
2019-01-10,cnn_fear_greed,31
2019-01-11,cboe_putcall,0.77
2019-01-11,cnn_fear_greed,30
2019-01-14,cboe_putcall,0.65
2019-01-14,cnn_fear_greed,28
2019-01-15,cboe_putcall,0.7
2019-01-15,cnn_fear_greed,31
2019-01-16,cboe_putcall,0.6
2019-01-16,cnn_fear_greed,38
2019-01-17,aaii_bears,36.3
2019-01-17,aaii_bulls,33.5
2019-01-17,aaii_neutral,30.2
2019-01-17,aaii_spread,-2.7
2019-01-17,cboe_putcall,0.52
2019-01-17,cnn_fear_greed,44
2019-01-18,cboe_putcall,0.54
2019-01-18,cnn_fear_greed,51
2019-01-22,cboe_putcall,0.64
2019-01-22,cnn_fear_greed,51
2019-01-23,cboe_putcall,0.64
2019-01-23,cnn_fear_greed,55
2019-01-24,aaii_bears,32.3
2019-01-24,aaii_bulls,37.7
2019-01-24,aaii_neutral,30.0
2019-01-24,aaii_spread,5.3
2019-01-24,cboe_putcall,0.72
2019-01-24,cnn_fear_greed,58
2019-01-25,cboe_putcall,0.51
2019-01-25,cnn_fear_greed,58
2019-01-28,cboe_putcall,0.76
2019-01-28,cnn_fear_greed,55
2019-01-29,cboe_putcall,0.68
2019-01-29,cnn_fear_greed,55
2019-01-30,cboe_putcall,0.63
2019-01-30,cnn_fear_greed,58
2019-01-31,aaii_bears,31.8
2019-01-31,aaii_bulls,31.8
2019-01-31,aaii_neutral,36.5
2019-01-31,aaii_spread,0.0
2019-01-31,cboe_putcall,0.53
2019-01-31,cnn_fear_greed,60
2019-02-01,cboe_putcall,0.6
2019-02-01,cnn_fear_greed,61
2019-02-04,cboe_putcall,0.6
2019-02-04,cnn_fear_greed,64
2019-02-05,cboe_putcall,0.56
2019-02-05,cnn_fear_greed,64
2019-02-06,cboe_putcall,0.64
2019-02-06,cnn_fear_greed,65
2019-02-07,aaii_bears,22.8
2019-02-07,aaii_bulls,39.9
2019-02-07,aaii_neutral,37.3
2019-02-07,aaii_spread,17.1
2019-02-07,cboe_putcall,0.7
2019-02-07,cnn_fear_greed,62
2019-02-08,cboe_putcall,0.61
2019-02-08,cnn_fear_greed,61
2019-02-11,cboe_putcall,0.6
2019-02-11,cnn_fear_greed,62
2019-02-12,cboe_putcall,0.57
2019-02-12,cnn_fear_greed,67
2019-02-13,cboe_putcall,0.57
2019-02-13,cnn_fear_greed,67
2019-02-14,aaii_bears,25.1
2019-02-14,aaii_bulls,35.1
2019-02-14,aaii_neutral,39.8
2019-02-14,aaii_spread,10.0
2019-02-14,cboe_putcall,0.6
2019-02-14,cnn_fear_greed,65
2019-02-15,cboe_putcall,0.52
2019-02-15,cnn_fear_greed,70
2019-02-19,cboe_putcall,0.61
